00:00:00.003061 main     VirtualBox COM Server 7.1.6 r167084 win.amd64 (Jan 21 2025 14:13:52) release log
02:59:17.603751          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:59:17.629165          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
03:05:16.672167 dns-monitor HostDnsMonitor: updating information
03:05:16.672223 dns-monitor HostDnsMonitor: unchanged
03:20:01.947616 main     VirtualBox: object deletion starts
03:20:01.950633 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier2 - DHCP\Ubuntu-DHCP\Ubuntu-DHCP.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.952051 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier2 - DHCP\Client-L-DHCP\Client-L-DHCP.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.953102 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier2 - DHCP\Client-W-DHCP\Client-W-DHCP.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.954209 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier3 - DNS\DNS-serveur\DNS-serveur.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.955239 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier3 - DNS\Client-U-DNS\Client-U-DNS.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.956192 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier3 - DNS\Client-W-DNS\Client-W-DNS.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.957144 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium 'C:\Users\sanas\VirtualBox VMs\Atelier3 - DNS\TestServerDHCP\TestServerDHCP.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
03:20:01.960822 main     HostDnsMonitor: shutting down ...
03:20:01.961050 main     HostDnsMonitor: shut down
03:20:01.964845 Watcher  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={d644ad1e-c501-4fc7-9ab6-aa6d763bc540} aComponent={VirtualBoxWrap} aText={The object is not ready}, preserve=false aResultDetail=0
03:20:01.965812 main     VirtualBox: object deleted
